tweet_id,timestamp,text,jpg_url,name,stage,dog_breed,img_num,algorithm_conf,prediction_algorithm,full_rating,rating_numerator,retweet_count,favorite_count
718613305783398402,2016-04-09 01:35:37+00:00,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Carper,unclassified,Labrador_retriever,img_1,0.58458,P_1,11/10,11.0,477,2409
718540630683709445,2016-04-08 20:46:50+00:00,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,None,pup,Maltese_dog,img_2,0.632289,P_1,10/10,10.0,1007,2422
718460005985447936,2016-04-08 15:26:28+00:00,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Bowie,unclassified,Boston_bull,img_1,0.252781,P_2,9/10,9.0,521,2666
718246886998687744,2016-04-08 01:19:36+00:00,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Alexanderson,unclassified,Chihuahua,img_1,0.354488,P_1,3/10,3.0,499,1893
718234618122661888,2016-04-08 00:30:51+00:00,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,Suki,unclassified,malamute,img_1,0.370152,P_1,11/10,11.0,986,3832
717841801130979328,2016-04-06 22:29:56+00:00,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,Barclay,unclassified,Brittany_spaniel,img_1,0.922876,P_1,11/10,11.0,599,2428
717537687239008257,2016-04-06 02:21:30+00:00,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,a,unclassified,golden_retriever,img_1,0.779356,P_1,11/10,11.0,1841,5725
717421804990701568,2016-04-05 18:41:02+00:00,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,Ebby,unclassified,miniature_pinscher,img_2,0.286479,P_1,9/10,9.0,839,3129
717047459982213120,2016-04-04 17:53:31+00:00,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,Flávio,unclassified,golden_retriever,img_1,0.983548,P_1,12/10,12.0,1915,6224
717009362452090881,2016-04-04 15:22:08+00:00,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,Smokey,pup,Siberian_husky,img_1,0.506154,P_1,10/10,10.0,954,3215
716802964044845056,2016-04-04 01:41:58+00:00,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,Link,unclassified,malinois,img_2,0.619577,P_1,10/10,10.0,1160,4239
716791146589110272,2016-04-04 00:55:01+00:00,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Jennifur,unclassified,Pomeranian,img_1,0.468751,P_1,11/10,11.0,1562,8069
716439118184652801,2016-04-03 01:36:11+00:00,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,Bluebert,unclassified,Siberian_husky,img_1,0.396495,P_1,10/10,10.0,207,2354
716285507865542656,2016-04-02 15:25:47+00:00,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Stephanus,unclassified,Yorkshire_terrier,img_1,0.43042,P_1,12/10,12.0,1047,2740
716080869887381504,2016-04-02 01:52:38+00:00,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,None,doggo,golden_retriever,img_1,0.638625,P_1,11/10,11.0,1882,6679
715928423106027520,2016-04-01 15:46:52+00:00,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,Bubbles,unclassified,pug,img_1,0.976685,P_1,11/10,11.0,871,3158
715733265223708672,2016-04-01 02:51:22+00:00,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,a,unclassified,Dandie_Dinmont,img_1,0.740229,P_1,10/10,10.0,1672,4612
715696743237730304,2016-04-01 00:26:15+00:00,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,Toby,unclassified,Staffordshire_bullterrier,img_1,0.427836,P_1,10/10,10.0,1278,3869
715680795826982913,2016-03-31 23:22:53+00:00,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,Zeus,unclassified,golden_retriever,img_1,0.990715,P_1,12/10,12.0,1599,4256
715342466308784130,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,Oscar,unclassified,West_Highland_white_terrier,img_1,0.597111,P_1,10/10,10.0,687,3011
715220193576927233,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,Nico,unclassified,Chihuahua,img_1,0.584026,P_1,10/10,10.0,641,2399
715200624753819648,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,Michelangelope,unclassified,Chihuahua,img_1,0.956787,P_1,12/10,12.0,1869,5083
715009755312439296,2016-03-30 02:56:24+00:00,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,Siba,unclassified,Chihuahua,img_1,0.142288,P_2,12/10,12.0,1217,4108
714982300363173890,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,Calbert,unclassified,Brittany_spaniel,img_1,0.944376,P_1,9/10,9.0,1022,3698
714957620017307648,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,Curtis,pup,Great_Pyrenees,img_1,0.251516,P_1,10/10,10.0,1399,4086
714606013974974464,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,None,pup,Norfolk_terrier,img_1,0.293007,P_1,12/10,12.0,920,3592
714258258790387713,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,Travis,unclassified,collie,img_1,0.176758,P_1,10/10,10.0,714,2998
714251586676113411,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,Thumas,unclassified,soft-coated_wheaten_terrier,img_2,0.751962,P_1,8/10,8.0,827,3245
714214115368108032,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,None,unclassified,pug,img_1,0.533967,P_1,13/10,13.0,864,2245
714141408463036416,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,None,unclassified,Labrador_retriever,img_1,0.586951,P_1,10/10,10.0,1381,4276
713919462244790272,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Kanu,unclassified,Siberian_husky,img_1,0.463223,P_1,12/10,12.0,782,3260
713900603437621249,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,None,pup,golden_retriever,img_1,0.371816,P_1,11/10,11.0,737,2803
713761197720473600,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Piper,unclassified,Brittany_spaniel,img_1,0.797936,P_1,12/10,12.0,1366,4821
713411074226274305,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,None,unclassified,Great_Pyrenees,img_1,0.720337,P_1,11/10,11.0,1285,4402
713177543487135744,2016-03-25 01:35:51+00:00,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,Lance,unclassified,whippet,img_1,0.734244,P_1,10/10,10.0,2807,7152
713175907180089344,2016-03-25 01:29:21+00:00,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,Opie,unclassified,malamute,img_1,0.430624,P_2,10/10,10.0,1462,4415
712809025985978368,2016-03-24 01:11:29+00:00,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Stubert,unclassified,Labrador_retriever,img_1,0.8686709999999999,P_1,10/10,10.0,6647,18369
712717840512598017,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,None,unclassified,Great_Pyrenees,img_1,0.732043,P_1,10/10,10.0,4930,12226
712668654853337088,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Sunny,unclassified,Labrador_retriever,img_1,0.829058,P_1,10/10,10.0,1204,4140
712438159032893441,2016-03-23 00:37:48+00:00,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,Kane,unclassified,Great_Pyrenees,img_1,0.069457,P_2,11/10,11.0,1549,5273
712097430750289920,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,None,unclassified,Labrador_retriever,img_1,0.720481,P_1,10/10,10.0,1020,3743
712085617388212225,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,Olive,unclassified,Shih-Tzu,img_2,0.625129,P_1,11/10,11.0,481,3240
711998809858043904,2016-03-21 19:31:59+00:00,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,https://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,None,unclassified,kuvasz,img_1,0.0598951,P_2,12/10,12.0,125,0
711743778164514816,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Roosevelt,unclassified,Lakeland_terrier,img_1,0.459515,P_1,11/10,11.0,975,2808
711732680602345472,2016-03-21 01:54:29+00:00,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,None,unclassified,Ibizan_hound,img_3,0.334929,P_2,10/10,10.0,4076,8759
711363825979756544,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,None,pup,Pembroke,img_1,0.7509060000000001,P_1,11/10,11.0,1130,3613
711306686208872448,2016-03-19 21:41:44+00:00,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,None,unclassified,Dandie_Dinmont,img_1,0.0867925,P_3,3/10,3.0,732,3272
711008018775851008,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,Chuckles,pup,French_bulldog,img_1,0.731405,P_1,11/10,11.0,608,2972
710997087345876993,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,Milo,unclassified,malamute,img_1,0.28126,P_1,12/10,12.0,1375,4525
710844581445812225,2016-03-18 15:05:29+00:00,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Staniel,unclassified,Pembroke,img_1,0.200407,P_2,10/10,10.0,683,2520
710833117892898816,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Sora,unclassified,Pembroke,img_1,0.803742,P_1,12/10,12.0,528,2658
710658690886586372,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,None,pup,soft-coated_wheaten_terrier,img_1,0.948617,P_1,10/10,10.0,554,2289
710588934686908417,2016-03-17 22:09:38+00:00,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Beemo,unclassified,Pembroke,img_4,0.982004,P_1,12/10,12.0,1850,4488
710283270106132480,2016-03-17 01:55:02+00:00,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Gunner,unclassified,Shih-Tzu,img_2,0.932401,P_1,11/10,11.0,517,2127
710272297844797440,2016-03-17 01:11:26+00:00,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,infuriating,unclassified,Old_English_sheepdog,img_1,0.586307,P_1,11/10,11.0,1239,4491
710269109699739648,2016-03-17 00:58:46+00:00,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,None,unclassified,pug,img_1,0.415495,P_1,13/10,13.0,1114,2374
710153181850935296,2016-03-16 17:18:07+00:00,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,Lacy,unclassified,cocker_spaniel,img_2,0.00271296,P_3,11/10,11.0,879,2879
710140971284037632,2016-03-16 16:29:35+00:00,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Tater,unclassified,Pekinese,img_1,0.95317,P_1,8/10,8.0,873,2732
710117014656950272,2016-03-16 14:54:24+00:00,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,None,pup,toy_poodle,img_2,0.802092,P_1,11/10,11.0,1975,5438
709918798883774466,2016-03-16 01:46:45+00:00,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Watson,unclassified,Pembroke,img_2,0.956222,P_1,12/10,12.0,1076,3450
709852847387627521,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,None,unclassified,Chihuahua,img_2,0.945629,P_1,12/10,12.0,1191,3488
709566166965075968,2016-03-15 02:25:31+00:00,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,Olaf,unclassified,chow,img_1,0.999837,P_1,12/10,12.0,1199,3520
709556954897764353,2016-03-15 01:48:55+00:00,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,Cecil,unclassified,golden_retriever,img_2,0.790026,P_1,12/10,12.0,1064,3261
709519240576036864,2016-03-14 23:19:03+00:00,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,Vince,unclassified,cocker_spaniel,img_1,0.414982,P_1,9/10,9.0,235,1480
709449600415961088,2016-03-14 18:42:20+00:00,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Karma,unclassified,Maltese_dog,img_2,0.780187,P_1,10/10,10.0,564,2205
709409458133323776,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Billy,unclassified,Shetland_sheepdog,img_1,0.79745,P_1,8/10,8.0,675,2598
709225125749587968,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Walker,unclassified,Labrador_retriever,img_1,0.271109,P_1,11/10,11.0,569,2391
709207347839836162,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Penny,unclassified,Chihuahua,img_1,0.948323,P_1,11/10,11.0,5753,12422
709198395643068416,2016-03-14 02:04:08+00:00,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,None,unclassified,borzoi,img_1,0.490783,P_1,9/10,9.0,638,2408
709158332880297985,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Rodney,unclassified,Siberian_husky,img_1,0.212957,P_1,10/10,10.0,411,2016
709042156699303936,2016-03-13 15:43:18+00:00,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Klevin,unclassified,Rottweiler,img_1,0.0681793,P_2,9/10,9.0,1612,4701
708845821941387268,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,None,pup,schipperke,img_1,0.74564,P_1,9/10,9.0,894,2962
708834316713893888,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Malikai,unclassified,Eskimo_dog,img_1,0.283945,P_1,10/10,10.0,495,1667
708810915978854401,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,Mister,pup,golden_retriever,img_2,0.976139,P_1,10/10,10.0,6870,16330
708738143638450176,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Coco,unclassified,Pomeranian,img_1,0.933457,P_1,11/10,11.0,801,2723
708711088997666817,2016-03-12 17:47:45+00:00,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,Smokey,unclassified,German_short-haired_pointer,img_2,0.0526946,P_2,11/10,11.0,713,2512
708479650088034305,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Bear,unclassified,Shih-Tzu,img_1,0.218479,P_1,13/10,13.0,676,2521
708469915515297792,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Bobble,unclassified,Chihuahua,img_1,0.748163,P_1,11/10,11.0,806,3069
708356463048204288,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,Oliver,unclassified,pug,img_2,0.871283,P_1,10/10,10.0,1306,3552
708349470027751425,2016-03-11 17:50:48+00:00,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,River,unclassified,basenji,img_1,0.187158,P_2,11/10,11.0,732,2324
708149363256774660,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Jebberson,unclassified,Cardigan,img_1,0.350993,P_1,10/10,10.0,1541,4242
708130923141795840,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,None,unclassified,French_bulldog,img_1,0.710354,P_1,11/10,11.0,845,3354
708119489313951744,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Cooper,unclassified,Norwich_terrier,img_1,0.264483,P_1,9/10,9.0,974,2663
708109389455101952,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Remington,pup,Staffordshire_bullterrier,img_1,0.5161060000000001,P_1,10/10,10.0,546,1930
708026248782585858,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,None,unclassified,malinois,img_1,0.7864680000000001,P_1,13/10,13.0,1915,4353
707969809498152960,2016-03-10 16:42:10+00:00,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Rufus,pup,toy_poodle,img_1,0.908491,P_1,11/10,11.0,957,2679
707776935007539200,2016-03-10 03:55:45+00:00,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Sadie,unclassified,miniature_pinscher,img_1,0.890426,P_1,11/10,11.0,951,3250
707741517457260545,2016-03-10 01:35:01+00:00,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,None,pup,whippet,img_1,0.738371,P_1,10/10,10.0,610,2464
